KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
,,,,Å@êlå˚ëçêî,Å@êlå˚ëçêîÅ@íj,Å@êlå˚ëçêîÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇQêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇRêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇSêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇTêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇUêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—ÇÃàÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃàÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@çÇóÓíPêgÇÃàÍî ê¢ë—êî,Å@çÇóÓïvïwÇÃÇ›ÇÃàÍî ê¢ë—êî
523800411,2,523800304,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800422,2,523800424,,11,4,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800424,1,,523800422,24,13,11,3,1,2,32,16,16,19,12,7,32,16,16,13,4,9,5,0,5,0,0,0,9,9,1,5,4,0,1,0,1,11,8,3,2,8,0,1,2
523800431,0,,,255,126,129,34,14,20,221,112,109,144,75,69,209,105,104,77,37,40,35,11,24,0,0,0,72,72,8,11,18,20,5,6,4,64,39,25,10,49,0,6,6
523800432,0,,,501,237,264,67,37,30,434,200,234,307,142,165,392,192,200,127,58,69,69,28,41,8,3,5,152,152,34,31,20,26,22,9,10,118,68,50,18,77,1,3,11
523800433,0,,,245,114,131,36,14,22,209,100,109,141,70,71,201,95,106,68,30,38,40,14,26,0,0,0,72,72,7,20,11,19,8,3,4,65,38,27,10,44,1,4,7
523800434,0,,,103,48,55,24,12,12,79,36,43,51,22,29,73,35,38,28,14,14,13,7,6,0,0,0,35,35,11,8,4,6,1,2,3,24,14,10,7,17,0,2,6
523800441,2,523800442,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800442,1,,523800441,74,36,38,11,5,6,68,33,35,41,22,19,63,31,32,27,11,16,19,8,11,1,0,1,24,24,4,5,8,3,3,0,2,21,11,10,3,19,0,4,3
523800443,0,,,14,7,7,2,1,1,12,6,6,8,3,5,12,6,6,4,3,1,0,0,0,0,0,0,4,4,0,1,2,0,0,1,0,4,3,1,0,3,0,0,1
523800444,0,,,129,68,61,13,6,7,116,62,54,75,42,33,108,58,50,41,20,21,23,12,11,0,0,0,35,35,2,10,7,6,2,5,3,33,20,13,3,24,0,2,8
523800451,0,,,76,43,33,14,6,8,62,37,25,56,34,22,55,33,22,6,3,3,3,1,2,1,1,0,34,34,16,5,7,4,1,0,1,17,14,3,4,5,8,1,0
523800452,0,,,64,28,36,6,2,4,58,26,32,42,21,21,52,23,29,16,5,11,11,3,8,1,1,0,21,21,2,5,8,3,2,1,0,19,13,6,3,9,0,1,1
523800453,0,,,222,116,106,31,15,16,190,100,90,152,83,69,182,97,85,38,17,21,17,8,9,6,5,1,90,90,31,17,20,15,5,2,0,57,46,11,9,28,7,4,5
523800454,0,,,58,30,28,3,1,2,55,29,26,32,17,15,54,29,25,23,12,11,17,9,8,0,0,0,20,20,1,8,7,3,0,0,1,19,15,4,2,14,0,1,3
523800461,0,,,96,49,47,16,7,9,80,42,38,54,32,22,77,41,36,26,10,16,13,6,7,0,0,0,36,36,11,6,10,4,3,2,0,25,17,8,6,17,0,2,4
523800462,0,,,487,238,249,69,32,37,417,205,212,309,155,154,384,193,191,108,50,58,37,17,20,57,27,30,159,159,28,37,40,26,15,6,7,129,97,32,19,73,3,9,18
523800463,0,,,205,93,112,29,14,15,176,79,97,131,58,73,166,74,92,45,21,24,17,5,12,4,3,1,67,67,6,22,16,13,7,2,1,60,45,15,13,29,2,2,6
523800464,0,,,406,196,210,41,16,25,365,180,185,238,124,114,349,172,177,127,56,71,64,26,38,14,5,9,148,148,36,44,29,16,14,5,4,112,76,36,7,87,11,14,18
523800471,0,,,1042,553,489,184,104,80,854,445,409,699,376,323,819,423,396,155,69,86,90,39,51,138,71,67,436,435,168,94,77,52,28,10,6,261,212,49,68,101,40,18,17
523800472,0,,,254,127,127,28,15,13,226,112,114,153,80,73,215,104,111,73,32,41,38,14,24,22,11,11,88,88,18,25,15,18,5,5,2,69,50,19,5,47,2,7,8
523800473,0,,,185,100,85,20,9,11,165,91,74,117,65,52,156,85,71,48,26,22,23,11,12,5,2,3,64,64,21,11,12,8,4,4,4,42,23,19,6,28,1,3,2
523800474,0,,,176,87,89,22,14,8,154,73,81,100,50,50,147,71,76,54,23,31,36,15,21,0,0,0,42,42,3,7,7,7,8,5,5,39,15,24,11,31,0,1,4
523800481,0,,,105,38,67,6,5,1,99,33,66,39,18,21,94,31,63,60,15,45,48,11,37,12,5,7,22,21,8,3,4,3,2,0,1,12,9,3,3,6,1,1,3
523800482,1,,523800484,151,81,70,19,13,6,145,74,71,99,47,52,138,72,66,46,27,19,22,11,11,15,7,8,44,44,6,8,10,15,2,3,3,41,25,16,4,30,0,4,3
523800483,0,,,78,40,38,15,9,6,63,31,32,36,16,20,62,31,31,27,15,12,13,9,4,4,2,2,18,18,1,1,2,8,2,1,3,17,7,10,4,14,0,0,0
523800484,2,523800482,,13,6,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800491,0,,,244,108,136,42,21,21,202,87,115,145,62,83,188,80,108,57,25,32,34,10,24,13,7,6,74,74,10,14,18,15,12,3,2,64,42,22,9,38,0,7,5
523800492,0,,,335,171,164,64,37,27,271,134,137,245,122,123,244,123,121,26,12,14,7,3,4,23,13,10,107,107,10,25,32,27,10,2,1,96,88,8,14,18,0,0,4
523800493,0,,,93,49,44,6,4,2,87,45,42,56,32,24,84,43,41,31,13,18,16,6,10,6,2,4,26,26,1,6,7,7,1,2,2,25,14,11,1,18,0,0,3
523800494,0,,,118,57,61,11,4,7,107,53,54,71,35,36,99,49,50,36,18,18,21,9,12,6,2,4,38,38,4,14,5,8,4,2,1,34,26,8,2,22,0,4,6
523800521,0,,,160,83,77,15,8,7,145,75,70,80,43,37,141,74,67,65,32,33,40,17,23,3,1,2,44,44,4,8,10,12,4,3,3,40,16,24,4,35,0,2,3
523800522,0,,,48,27,21,10,7,3,38,20,18,27,15,12,35,19,16,11,5,6,3,2,1,0,0,0,16,16,2,7,2,1,2,2,0,14,10,4,4,8,0,1,2
523800523,0,,,52,25,27,7,3,4,45,22,23,26,12,14,45,22,23,19,10,9,10,5,5,0,0,0,14,14,1,5,1,3,2,0,2,12,6,6,3,12,0,0,5
523800524,0,,,145,74,71,11,7,4,134,67,67,76,39,37,129,65,64,58,28,30,30,13,17,0,0,0,40,40,4,7,7,13,4,3,2,36,17,19,3,35,0,4,4
523800531,1,,523800532,370,167,203,47,20,27,325,148,177,286,129,157,266,126,140,39,19,20,19,11,8,4,0,4,116,116,14,21,34,32,12,2,2,101,90,11,10,25,4,2,5
523800532,2,523800531,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800534,0,,,124,65,59,13,8,5,111,57,54,72,38,34,109,56,53,39,19,20,21,10,11,8,5,3,43,43,8,11,10,10,2,1,1,35,26,9,4,24,1,3,4
523800541,0,,,112,60,52,23,13,10,89,47,42,60,31,29,84,44,40,29,16,13,23,11,12,1,1,0,27,27,2,3,3,4,11,4,0,25,12,13,3,18,0,2,2
523800542,0,,,229,119,110,25,14,11,204,105,99,127,67,60,198,103,95,77,38,39,31,15,16,0,0,0,63,63,5,12,17,14,7,3,5,58,33,25,7,48,0,5,5
523800543,0,,,228,120,108,31,15,16,196,104,92,136,74,62,187,96,91,60,30,30,24,14,10,10,8,2,76,76,11,23,19,8,11,1,3,62,49,13,7,35,3,2,6
523800544,0,,,80,42,38,10,6,4,70,36,34,40,22,18,69,36,33,30,14,16,16,7,9,2,2,0,25,25,5,5,4,8,0,1,2,20,12,8,4,18,2,2,3
523800551,0,,,44,24,20,1,0,1,43,24,19,28,17,11,42,23,19,15,7,8,6,2,4,0,0,0,14,14,0,6,4,1,2,1,0,14,11,3,1,8,0,0,3
523800552,0,,,12,6,6,0,0,0,12,6,6,5,3,2,12,6,6,7,3,4,3,0,3,0,0,0,7,7,4,2,0,1,0,0,0,3,2,1,0,6,0,3,2
523800553,0,,,120,51,69,13,5,8,107,46,61,69,32,37,106,45,61,38,14,24,23,6,17,2,1,1,38,38,0,16,9,5,7,1,0,38,25,13,3,25,0,0,7
523800554,0,,,36,20,16,7,4,3,29,16,13,17,11,6,29,16,13,12,5,7,9,3,6,0,0,0,10,10,1,2,2,2,2,0,1,9,6,3,3,8,0,1,0
523800561,0,,,31,17,14,4,3,1,27,14,13,20,11,9,26,13,13,7,3,4,3,1,2,0,0,0,10,10,1,3,2,2,2,0,0,9,7,2,1,5,0,0,2
523800562,0,,,285,136,149,34,18,16,251,118,133,160,78,82,240,112,128,91,40,51,38,15,23,9,6,3,109,108,25,40,16,18,4,1,4,82,65,17,8,56,4,10,19
523800563,0,,,157,72,85,26,9,17,131,63,68,93,45,48,124,62,62,38,18,20,21,9,12,0,0,0,42,42,4,5,10,12,6,1,4,38,22,16,10,23,0,2,3
523800564,0,,,120,59,61,17,8,9,100,49,51,77,37,40,94,45,49,23,12,11,10,5,5,14,7,7,36,34,6,8,7,6,3,2,2,26,17,9,6,13,1,0,3
523800571,0,,,134,73,61,20,13,7,112,58,54,68,35,33,110,57,53,44,23,21,19,9,10,9,5,4,49,49,12,15,7,8,4,2,1,37,25,12,6,28,0,5,5
523800572,0,,,159,74,85,9,4,5,150,70,80,96,49,47,144,67,77,54,21,33,30,8,22,2,0,2,62,62,18,16,12,9,6,0,1,43,32,11,4,42,0,13,7
523800574,0,,,12,5,7,0,0,0,12,5,7,5,2,3,12,5,7,7,3,4,4,1,3,0,0,0,4,4,0,1,2,1,0,0,0,4,2,2,0,4,0,0,1
523800581,1,,523800582,8,4,4,0,0,0,18,10,8,9,6,3,17,9,8,9,4,5,6,2,4,0,0,0,4,4,3,2,1,0,0,0,1,4,3,1,0,6,0,3,0
523800582,2,523800581,,10,6,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800591,0,,,40,23,17,4,3,1,36,20,16,22,12,10,34,19,15,14,8,6,6,2,4,1,0,1,13,13,4,2,1,2,3,1,0,9,5,4,1,9,0,2,1
523800592,0,,,101,51,50,7,4,3,94,47,47,66,35,31,91,44,47,28,12,16,15,5,10,0,0,0,23,23,2,4,4,2,2,3,6,21,8,13,2,19,0,1,1
523800593,2,523800594,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800594,1,,523800593,105,54,51,21,13,8,93,46,47,65,33,32,85,43,42,28,13,15,21,8,13,11,6,5,24,24,3,2,4,5,5,3,4,23,8,15,5,18,2,1,1
523800612,0,,,31,14,17,0,0,0,31,14,17,16,8,8,31,14,17,15,6,9,9,3,6,0,0,0,12,12,4,3,1,2,2,0,0,8,4,4,0,11,0,4,2
523800614,0,,,38,18,20,3,3,0,35,15,20,21,10,11,35,15,20,14,5,9,5,1,4,0,0,0,11,11,1,1,3,5,0,1,0,10,4,6,1,11,0,1,1
523800621,0,,,154,70,84,20,10,10,134,60,74,76,37,39,127,58,69,58,23,35,29,9,20,0,0,0,44,44,6,10,10,7,3,4,4,38,18,20,4,36,0,5,5
523800622,0,,,48,21,27,12,5,7,36,16,20,20,10,10,36,16,20,16,6,10,9,2,7,0,0,0,14,14,3,3,3,1,2,0,2,11,5,6,3,11,0,2,2
523800623,0,,,112,60,52,9,7,2,103,53,50,70,38,32,96,49,47,33,15,18,26,12,14,3,1,2,28,28,2,5,5,5,5,4,2,26,9,17,3,21,0,1,1
523800624,0,,,37,20,17,7,3,4,30,17,13,18,11,7,30,17,13,12,6,6,6,3,3,0,0,0,12,12,1,3,4,3,0,1,0,10,8,2,3,8,0,1,1
523800631,0,,,29,11,18,5,2,3,24,9,15,17,8,9,22,8,14,7,1,6,3,0,3,1,0,1,7,7,0,0,3,1,2,1,0,7,2,5,2,4,0,0,0
523800632,0,,,190,89,101,20,8,12,169,81,88,110,53,57,157,78,79,59,28,31,30,13,17,2,1,1,66,66,21,13,11,8,5,4,4,45,27,18,3,35,4,5,6
523800634,0,,,120,61,59,17,11,6,103,50,53,69,36,33,97,46,51,34,14,20,14,4,10,2,0,2,37,37,3,14,8,3,5,1,3,34,22,12,3,25,0,2,5
523800641,0,,,409,195,214,56,32,24,352,162,190,259,122,137,309,152,157,93,40,53,45,16,29,22,12,10,153,153,53,27,24,25,16,6,2,99,62,37,15,59,6,8,7
523800642,0,,,75,34,41,8,3,5,67,31,36,47,23,24,65,30,35,20,8,12,11,3,8,9,4,5,40,40,20,14,1,2,2,1,0,20,17,3,2,16,5,6,4
523800643,0,,,463,216,247,82,42,40,380,174,206,342,158,184,311,154,157,38,16,22,11,5,6,4,2,2,171,171,44,30,43,42,10,2,0,123,110,13,15,28,3,4,5
523800644,0,,,65,30,35,15,7,8,50,23,27,37,17,20,47,22,25,13,6,7,4,2,2,3,1,2,20,20,1,7,3,5,3,1,0,19,15,4,3,7,0,0,3
523800651,0,,,45,25,20,10,7,3,35,18,17,23,12,11,34,17,17,12,6,6,4,3,1,0,0,0,16,16,2,7,1,4,2,0,0,14,11,3,1,8,0,1,4
523800652,0,,,52,25,27,6,4,2,46,21,25,29,14,15,44,19,25,17,7,10,9,3,6,1,0,1,13,13,0,2,4,2,2,3,0,13,6,7,2,11,0,0,2
523800653,0,,,398,190,208,80,44,36,318,146,172,255,119,136,298,137,161,63,27,36,27,12,15,4,2,2,125,125,6,31,39,38,6,4,1,119,98,21,21,43,0,3,10
523800654,0,,,190,86,104,28,9,19,162,77,85,109,56,53,152,72,80,53,21,32,27,9,18,2,1,1,54,54,4,13,10,13,8,4,2,50,27,23,13,34,0,1,7
523800661,0,,,343,186,157,39,22,17,303,163,140,213,117,96,296,160,136,90,46,44,31,17,14,8,4,4,113,109,24,35,25,11,7,4,3,84,66,18,9,51,9,4,19
523800662,0,,,99,49,50,15,10,5,84,39,45,38,20,18,82,38,44,46,19,27,37,15,22,26,16,10,25,24,8,5,3,5,2,1,0,12,10,2,5,7,3,1,2
523800663,0,,,37,14,23,1,1,0,36,13,23,22,6,16,36,13,23,14,7,7,7,4,3,8,0,8,20,20,11,4,3,1,1,0,0,9,8,1,0,9,4,1,3
523800664,0,,,317,169,148,46,26,20,271,143,128,166,95,71,266,139,127,105,48,57,50,22,28,1,0,1,90,89,9,27,21,13,8,7,4,80,51,29,14,67,0,6,17
523800671,2,523800672,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800672,1,,523800671,139,68,71,20,13,7,123,56,67,81,41,40,117,52,65,42,15,27,20,6,14,1,0,1,39,39,2,6,12,12,3,5,0,38,20,18,1,31,0,2,3
523800673,0,,,293,140,153,50,18,32,243,122,121,184,95,89,218,108,110,59,27,32,30,16,14,6,3,3,83,83,6,15,20,23,12,5,2,77,56,21,9,35,0,5,2
523800674,0,,,163,85,78,18,13,5,145,72,73,130,66,64,113,55,58,15,6,9,3,1,2,3,1,2,46,46,0,8,14,16,7,1,0,46,41,5,5,10,0,0,0
523800681,0,,,23,11,12,0,0,0,23,11,12,11,7,4,23,11,12,12,4,8,6,2,4,0,0,0,9,9,1,3,4,1,0,0,0,8,4,4,0,8,0,0,2
523800683,0,,,128,62,66,20,9,11,108,53,55,74,37,37,100,49,51,34,16,18,11,4,7,13,6,7,34,34,3,7,8,6,3,3,4,31,18,13,4,20,0,2,3
523800684,0,,,96,44,52,13,7,6,83,37,46,49,21,28,79,35,44,34,16,18,19,10,9,1,1,0,24,24,2,5,4,3,3,4,3,22,9,13,3,19,0,1,4
523800692,0,,,100,54,46,9,4,5,91,50,41,55,32,23,85,45,40,36,18,18,19,10,9,1,1,0,26,26,3,5,6,3,2,3,4,23,11,12,2,18,1,0,3
523800694,0,,,25,11,14,0,0,0,25,11,14,16,7,9,23,10,13,9,4,5,7,2,5,0,0,0,6,6,0,1,0,3,1,1,0,6,2,4,0,5,0,0,0
523800712,0,,,138,71,67,17,11,6,121,60,61,81,43,38,114,57,57,40,17,23,21,6,15,0,0,0,36,36,4,8,6,4,5,5,4,32,16,16,6,28,1,2,3
523800721,2,523800722,,13,9,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800722,1,,523800721,7,3,4,5,2,3,15,10,5,15,10,5,14,10,4,0,0,0,0,0,0,0,0,0,2,2,6,0,2,2,0,0,0,4,4,0,2,0,0,0,0
523800731,2,523800732,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800732,1,,523800731,93,45,48,13,7,6,88,41,47,57,29,28,87,41,46,31,12,19,17,7,10,3,1,2,35,35,7,16,7,1,6,0,1,31,23,8,3,19,0,2,8
523800733,0,,,41,25,16,1,1,0,40,24,16,23,13,10,39,24,15,17,11,6,6,4,2,0,0,0,14,14,4,2,3,3,1,0,1,10,6,4,0,11,0,4,2
523800734,0,,,21,9,12,2,1,1,19,8,11,9,5,4,19,8,11,10,3,7,7,2,5,0,0,0,7,7,1,2,1,2,1,0,0,6,4,2,0,6,0,1,0
523800741,1,,523800744,2,0,2,0,0,0,12,5,7,9,4,5,12,5,7,3,1,2,2,0,2,0,0,0,2,2,3,1,1,1,0,0,0,3,1,2,0,3,0,0,1
523800744,2,523800741,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800751,0,,,441,217,224,115,55,60,326,162,164,265,134,131,294,145,149,61,28,33,27,13,14,7,3,4,127,127,6,30,30,33,18,9,1,120,98,22,20,36,0,1,11
523800752,0,,,187,96,91,31,20,11,156,76,80,114,59,55,145,68,77,42,17,25,25,9,16,3,0,3,46,46,4,5,12,9,2,9,5,42,21,21,9,28,0,1,1
523800753,0,,,59,29,30,7,4,3,52,25,27,32,15,17,48,23,25,20,10,10,13,7,6,0,0,0,17,16,1,5,3,4,0,3,0,15,12,3,1,9,0,1,4
523800754,0,,,96,46,50,5,2,3,91,44,47,61,29,32,88,43,45,30,15,15,18,8,10,2,2,0,28,28,1,5,10,7,4,0,1,27,15,12,4,18,0,1,3
523800761,0,,,64,35,29,3,2,1,61,33,28,31,18,13,59,32,27,30,15,15,24,12,12,0,0,0,23,23,3,10,5,1,2,2,0,20,14,6,0,20,0,3,8
523800762,0,,,44,24,20,6,3,3,38,21,17,29,16,13,37,20,17,9,5,4,6,4,2,0,0,0,15,15,1,7,2,3,1,1,0,13,10,3,1,6,0,0,1
523800763,0,,,76,35,41,6,1,5,69,34,35,49,25,24,64,31,33,20,9,11,16,7,9,0,0,0,19,19,1,4,5,2,2,3,2,18,8,10,1,13,0,0,1
523800764,0,,,22,9,13,3,0,3,19,9,10,16,8,8,18,8,10,3,1,2,1,0,1,2,1,1,7,7,1,3,1,1,0,0,1,5,4,1,1,1,0,0,0
523800771,0,,,286,141,145,39,24,15,243,117,126,181,91,90,224,111,113,62,26,36,30,11,19,40,17,23,103,103,27,19,26,22,4,1,4,74,54,20,14,43,4,8,7
523800772,0,,,207,98,109,22,10,12,185,88,97,127,65,62,174,80,94,58,23,35,27,8,19,14,9,5,62,62,6,14,17,11,10,2,2,55,36,19,8,35,0,4,6
523800773,0,,,387,207,180,43,18,25,338,186,152,254,148,106,318,178,140,84,38,46,32,13,19,46,25,21,151,150,51,32,30,19,12,6,0,95,70,25,15,53,11,7,8
523800774,0,,,86,42,44,17,8,9,69,34,35,53,29,24,60,28,32,16,5,11,7,1,6,0,0,0,20,20,3,3,2,3,3,2,4,17,10,7,4,12,0,3,1
523800781,0,,,113,58,55,13,10,3,100,48,52,66,35,31,96,46,50,34,13,21,22,7,15,0,0,0,29,29,2,5,7,5,3,4,3,27,13,14,1,23,0,2,2
523800783,0,,,13,7,6,3,2,1,10,5,5,5,2,3,10,5,5,5,3,2,4,2,2,0,0,0,4,4,1,1,1,0,0,0,1,3,2,1,1,3,0,1,1
523800784,0,,,32,17,15,3,0,3,29,17,12,19,11,8,29,17,12,10,6,4,6,3,3,0,0,0,6,6,0,1,0,0,2,2,1,6,2,4,0,5,0,0,0
523800792,1,,523800793,25,16,9,1,1,0,34,20,14,23,13,10,30,17,13,11,7,4,6,5,1,0,0,0,6,6,0,2,3,0,2,2,0,9,5,4,0,6,0,0,1
523800793,2,523800792,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800821,2,523800824,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800822,2,523800824,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800824,1,,523800821;523800822,99,51,48,12,5,7,97,51,46,61,34,27,95,50,45,36,17,19,22,11,11,0,0,0,26,26,2,4,7,8,3,4,1,27,9,18,3,23,0,1,1
523800831,2,523800833,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800833,1,,523800831,57,26,31,6,4,2,54,24,30,34,15,19,50,22,28,20,9,11,12,2,10,0,0,0,20,20,2,9,4,2,4,0,0,19,13,6,2,13,0,1,3
523800834,0,,,201,100,101,30,16,14,171,84,87,135,68,67,154,76,78,36,16,20,17,8,9,1,0,1,58,58,9,10,14,8,7,8,2,49,35,14,4,26,0,4,0
523800842,0,,,31,15,16,5,3,2,26,12,14,14,6,8,26,12,14,12,6,6,6,3,3,0,0,0,8,8,0,1,2,3,1,1,0,8,2,6,3,6,0,0,1
523800843,0,,,77,37,40,18,10,8,59,27,32,35,18,17,58,27,31,24,9,15,9,3,6,0,0,0,20,20,0,5,6,5,1,1,2,20,12,8,5,15,0,0,4
523800844,0,,,294,149,145,45,24,21,249,125,124,169,87,82,238,117,121,80,38,42,39,16,23,3,2,1,96,96,18,24,19,18,9,5,3,78,47,31,12,53,1,4,10
523800851,2,523800852,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523800852,1,,523800851,114,54,60,21,9,12,101,47,54,54,28,26,99,47,52,47,19,28,19,5,14,2,0,2,37,37,5,12,7,10,4,1,1,35,23,12,5,28,0,2,8
523800853,0,,,177,88,89,17,8,9,159,79,80,116,63,53,148,76,72,43,16,27,32,12,20,16,11,5,73,73,27,21,9,5,7,2,2,46,30,16,3,29,4,4,3
523800854,0,,,38,18,20,4,1,3,34,17,17,18,10,8,31,16,15,16,7,9,9,5,4,1,0,1,11,11,0,4,3,1,2,0,1,11,7,4,1,9,0,0,3
523800861,0,,,217,102,115,41,27,14,176,75,101,142,61,81,163,69,94,34,14,20,18,6,12,1,0,1,74,74,15,12,20,19,6,2,0,59,50,9,10,24,0,8,4
523800862,0,,,296,146,150,48,28,20,248,118,130,169,82,87,238,112,126,79,36,43,40,16,24,3,1,2,80,80,4,16,20,17,15,4,4,76,47,29,15,46,0,1,9
523800863,0,,,200,100,100,38,19,19,162,81,81,120,61,59,155,79,76,42,20,22,19,8,11,0,0,0,68,68,11,17,15,17,7,0,1,57,46,11,12,28,2,6,5
523800864,0,,,612,359,253,101,56,45,496,290,206,434,265,169,472,275,197,62,25,37,26,11,15,10,8,2,296,296,147,60,36,33,16,3,1,146,129,17,42,44,44,11,8
523800871,0,,,357,182,175,41,20,21,312,160,152,225,122,103,296,150,146,87,38,49,37,15,22,54,27,27,150,150,57,36,28,16,6,4,3,93,70,23,14,57,12,16,9
523800872,0,,,59,27,32,9,3,6,50,24,26,35,18,17,47,22,25,15,6,9,4,2,2,4,3,1,18,17,2,3,6,6,0,0,0,15,14,1,3,6,0,0,1
523800873,0,,,127,59,68,15,5,10,112,54,58,73,36,37,98,45,53,39,18,21,15,6,9,7,2,5,40,40,8,11,8,2,4,5,2,31,20,11,2,25,2,3,6
523800874,0,,,110,52,58,27,12,15,83,40,43,61,31,30,81,40,41,22,9,13,12,6,6,11,5,6,39,39,9,6,11,9,4,0,0,30,22,8,9,15,6,3,1
523800881,0,,,118,60,58,11,9,2,107,51,56,70,35,35,99,47,52,37,16,21,28,11,17,0,0,0,35,35,3,10,7,6,5,3,1,32,20,12,3,21,0,1,4
